AMER0014, The Politics of Human Rights in Latin America: Challenges to Democratization, 4, 1
AMER0013, The Caribbean from the Haitian Revolution to the Cuban Revolution, 4, 1
AMER0010, Politics of US Foreign Policy, 4, 2
AMER0037, Dissertation, 4, 3
AMER0078, History and Politics of Latin America c.1930 To The Present Affiliate, 2, 1
AMER0074, History and Politics of Latin America c.1930 to the Present, 2, 1
AMER0083, Latin American Revolutions, 2, 1
AMER0089, History and Politics of the Americas Study Abroad Year, 2, 1
AMER0085, Latin American and Latinx Sexualities, 4, 2
AMER0043, Challenging the Straight State: Regulation Repression and and Resistance in US Sexual Politics, 4, 2
AMER0057, Researching the Americas, 4, 1
AMER0023, Confronting the Colossus: Power and Protest and United States Foreign Relations and 1945-present, 4, 1
AMER0007, Democratization in Latin America, 4, 1
AMER0038, Encountering the Americas: Key Themes and Concepts, 1, 1
AMER0018, The International Politics of Latin America, 4, 2
AMER0061, Dissertation, 3, 1
AMER0062, Human Rights in the Americas, 3, 1
AMER0053, Research Methods, 2, 1
AMER0059, Contemporary Issues in the Americas, 3, 1
AMER0011, Politics and Society and Development in the Modern Caribbean, 4, 2
AMER0088, The Caribbean Radical Tradition and 1791-2020: Introduction to Black Intellectual History, 2, 2
AMER0058, American Political Thought, 3, 1
AMER0068, The United States and the Cold War, 2, 2
AMER0081, The Haitian Revolution, 2, 2
AMER0077, Race and Resistance in Black Atlantic Thought, 3, 1
AMER0093, The Political Ecology of Development in Latin America, 2, 1
IEHC0045, Epidemiology, 4, 1
IEHC0084, Public Health in Practice, 4, 3
IEHC0029, Frontiers of Knowledge in Population Health, 2, 1
IEHC0080, Data Analysis for Population Health, 2, 1
IEHC0070, Ethnicity and Migration and Health, 4, 3
IEHC0025, Epidemiological Transition: Health and Disease in the Past and Present and Future, 1, 1
IEHC0019, Health Related Behaviours and Cognitions, 4, 1
IEHC0032, Demographic Analysis, 2, 2
IEHC0051, Research Methods for Social Epidemiology, 4, 2
IEHC0079, Perspectives on Global Health, 1, 2
IEHC0054, Sociological Theory and Population Health, 2, 2
IEHC0044, Advanced Statistical Modelling, 4, 3
IEHC0014, Project, 4, 1
IEHC0007, Philosophy and Principles of Dental Public Health, 4, 1
IEHC0049, Health Inequalities over the Lifecourse, 4, 3
IEHC0048, The Social Determinants of Global Health, 4, 2
IEHC0004, Dissertation in Population Health, 4, 3
IEHC0002, Health Economics, 3, 2
IEHC0017, Physical and Mental Health and Stress and Ageing, 4, 2
IEHC0011, Epidemiology and Public Health: Report on an Individual Project, 4, 3
IEHC0018, Individual and Social and Cultural Perspectives in Health Psychology, 4, 1
IEHC0034, Population Health Dissertation, 3, 1
IEHC0058, Health Psychology, 3, 2
IEHC0047, Core Concepts in Population Health, 4, 1
IEHC0021, Quantitive and Qualitative Research Methods 2, 4, 2
IEHC0030, A Life Course Approach to Health, 2, 1
IEHC0026, Measuring Population Health, 1, 1
IEHC0031, Acute and Chronic Infectious Diseases, 2, 1
IEHC0046, Basic Statistics for Medical Sciences, 4, 1
IEHC0028, Research Methods in Population Health, 1, 2
IEHC0037, Sexual Health, 3, 2
IEHC0067, Urban Health, 4, 3
IEHC0038, Child and Adolescent Public Health, 3, 1
IEHC0001, Research Methods and Dissertation, 3, 1
IEHC0022, Effective Research Practice, 4, 1
IEHC0033, Multi-morbidity, 3, 2
IEHC0052, Social Epidemiology: Dimensions of Inequality, 4, 1
IEHC0023, Healthcare and Intervention Delivery, 4, 2
IEHC0027, Social Determinants of Health, 1, 1
IEHC0015, Digital Health, 3, 2
IEHC0020, Quantitative and Qualitative Research Methods 1, 4, 1
IEHC0012, Clinical Practice, 3, 1
IEHC0006, Planning for Better Oral Health, 4, 3
IEHC0009, Principles and Practice of Oral Health Promotion, 4, 2
IEHC0057, Statistics for Public Health, 4, 1
IEHC0035, Population Ageing, 3, 2
IEHC0003, Study Abroad, 3, 1
IEHC0083, Key Issues in Health Service Delivery and Policy and Management, 4, 2
IEHC0056, Health and Behaviour, 2, 2
IEHC0024, MSc Health Psychology : Project Report, 4, 1
IEHC0039, Homeless and Inclusion Health, 4, 3
IEHC0065, Qualitative and Mixed and and Participatory Research Methods, 4, 3
IEHC0055, Applied Epidemiology, 4, 1
IEHC0050, Regression Modelling, 4, 2
IEHC0016, Chronic Illness from the Health Psychology Perspective, 4, 2
IEHC0077, Changing Population Perspective, 3, 1
IEHC0005, Evidence Based Dental Practice, 4, 3
IEHC0082, Qualitative Research Methods, 2, 2
IEHC0059, Health Improvement Theory and Practice, 4, 2
IEHC0053, Fundamentals of Interdisciplinary Public Health, 4, 1
IEHC0068, Public Health Dissertation, 4, 1
IEHC0036, Genomics and Health and Society, 3, 1
IEHC0060, Health Systems Organisation and Economics and and Policy, 4, 2
IEHC0064, Applied Quantitative Methods for Public Health, 4, 3
IEHC0066, Applied Infectious Disease Epidemiology and Policy, 4, 3
IEHC0061, Health Protection, 4, 2
IEHC0062, Leadership and Management for Public Health, 4, 2
IEHC0089, Study Abroad Year, 3, 1
CINS0004, Behavioural Science and Cancer, 4, 2
CINS0001, Basic Biology and Cancer Genetics, 4, 1
CINS0008, Cancer Medicine in Society, 3, 1
CINS0012, Paediatric and Young Adult Cancer: Basic Research and Clinical Applications, 3, 2
CINS0010, Clinical Cancer: from epidemiology to diagnosis to  treatment, 3, 1
CINS0007, MSc in Cancer: Research and Dissertation, 4, 3
CINS0015, Cancer Clinical Trials - Undergraduate, 3, 2
CINS0011, Cancer Biomedicine Research Project, 3, 1
CINS0005, Cancer Clinical Trials, 4, 2
CINS0013, Nutrition and Cancer Treatments, 3, 2
CINS0014, Precision Cancer Medicine, 3, 2
CINS0009, Cancer Biology and Therapeutics, 2, 1
CINS0016, Cancer Immunology and Immunotherapy, 4, 2
CINS0017, Cancer Research Proposal, 4, 2
CINS0002, Cancer Therapeutics, 4, 1
CINS0019, Radiation Cancer Biology , 2, 2
CINS0018, Pathogens and Cancer, 2, 2
DENT0042, Endodontic Relationships with Other Dental Disciplines, 4, 1
DENT0155, Periodontal Diagnosis and Treatment Planning, 4, 1
DENT0007, Level 1 Practical Endodontics, 4, 1
DENT0079, MClinDent in Oral Surgery Dissertation, 4, 1
DENT0039, MSc in Conservative Dentistry Dissertation, 4, 1
DENT0081, Clinical Care Core Course (Paediatric Dentistry), 5, 1
DENT0085, Paediatric Dentistry Advanced Clinical Care 1, 5, 1
DENT0019, Trauma, 4, 1
DENT0044, Advanced Clinical Endodontic Skills 2, 4, 1
DENT0059, Orthodontic Techniques and Clinical Skills I, 4, 1
DENT0003, Science and Properties of Dental Composites and Ceramics, 4, 1
DENT0040, Consolidation of Clinical Endodontic Skills, 4, 1
DENT0080, Principles of Treatment Core Course (Paediatric Dentistry), 5, 1
DENT0134, Managing Children with Special Needs, 4, 1
DENT0098, Periodontal Therapy 3: Complex Multidisciplinary Care, 4, 1
DENT0103, Principles of Treatment Core Course (Conservative Dentistry and Implant Dentistry and Prosthodontics), 4, 1
DENT0005, Level 1 Clinical Endodontics, 4, 1
DENT0031, Applied Biology and Systemic Disease and Behavioural Sciences, 4, 1
DENT0073, Dento-Alveolar Surgery 3, 4, 1
DENT0070, Theory of Oral/Oral and Maxillofacial Surgery, 4, 1
DENT0062, Orthodontic Clinical Practice I, 4, 1
DENT0006, Level 1 Endodontics Sciences, 4, 1
DENT0119, Clinical Science and Research Methods, 4, 1
DENT0050, MSc in Endodontics Dissertation, 4, 1
DENT0165, Fundamentals of Removable Prosthodontics, 4, 1
DENT0126, Health Behaviour Change, 4, 1
DENT0008, Level 2 Practical Endodontics, 4, 1
DENT0002, Planning Treatment in the Developing Child, 4, 1
DENT0129, Evidence Based Healthcare (Distance Learning), 4, 1
DENT0017, Implant Clinical 2, 4, 1
DENT0066, Advanced Orthodontic Clinical Practice II, 4, 1
DENT0038, Clinical and Laboratory Treatment (Conservative Dentistry), 4, 1
DENT0022, Structured Extramural Clinical Practice, 4, 1
DENT0053, Principles of Therapeutics and Treatment Core Course (Oral Medicine), 4, 1
DENT0001, Behaviour Management, 4, 1
DENT0009, Generalist Skills, 4, 1
DENT0057, MSc in Oral Medicine Dissertation, 4, 1
DENT0084, Trauma, 5, 1
DENT0083, Restorative Dentistry for Children and Adolescents, 5, 1
DENT0154, Sports Dentistry Masters Research Project, 4, 1
DENT0152, Paralympic Sports Dentistry, 4, 1
DENT0065, Orthodontic Techniques and Clinical Skills VI, 4, 1
DENT0113, MClinDent in Prosthodontics Dissertation, 4, 1
DENT0060, Orthodontic Techniques and Clinical Skills II, 4, 1
DENT0089, Paediatric Dentistry Advanced Clinical Care 3, 5, 1
DENT0142, The Scientific Basis of Restorative Dentistry II, 4, 1
DENT0116, Applied Biology and Systemic Disease and Behavioural Sciences of Relevance to Special Care Dentistry, 4, 1
DENT0127, Management of Other Oral Conditions and Special Care Dentistry, 4, 1
DENT0032, Ethics and Governance and Public Health Policy in Special Needs Dentistry, 4, 1
DENT0071, Dento-Alveolar Surgery 1, 4, 1
DENT0015, Implant Practical, 4, 1
DENT0158, Non-surgical Periodontal Therapy, 4, 1
DENT0049, Advanced Scientific Foundation for Endodontic Practice 2, 4, 1
DENT0020, Clinical Governance, 4, 1
DENT0088, Special Care Dentistry for the Child and Adolescent, 5, 1
DENT0075, Oral Oncology, 4, 1
DENT0051, MClinDent in Endodontology Dissertation, 4, 1
DENT0162, Interdisciplinary Aspects of Restorative Treatment, 4, 1
DENT0150, Treatment Planning, 4, 1
DENT0153, Dental Screening of Athletes, 4, 1
DENT0151, Advanced Restorative Dentistry, 4, 1
DENT0047, Basic Scientific Foundation for Endodontic Practice - Part 2, 4, 1
DENT0082, Behaviour Management, 5, 1
DENT0147, Foundations of Sports Dentistry, 4, 1
DENT0086, Paediatric Dentistry Advanced Clinical Care 2, 5, 1
DENT0004, Interdisciplinary Clinical Dental Aesthetics, 4, 1
DENT0118, MSc in Special Care Dentistry Dissertation, 4, 1
DENT0100, MClinDent in Periodontology Dissertation, 4, 1
DENT0010, Special Interest Skills - Trauma Management and Pulp Therapy, 4, 1
DENT0018, Management of Oral Disease, 4, 1
DENT0132, MSc Dental Hygiene Dissertation, 4, 1
DENT0078, MSc in Oral and Maxillofacial Surgery: Dissertation, 4, 1
DENT0041, Operative and Advanced Endodontic Technical Skills, 4, 1
DENT0096, Periodontal Clinical Care 2: Surgical Therapy, 4, 1
DENT0140, MSc in Periodontology Dissertation, 4, 1
DENT0160, Implant Therapy and Peri-implant Diseases, 4, 1
DENT0145, Dissertation and Oral Examination, 4, 1
DENT0157, Complicating Factors and Other Oral Conditions, 4, 1
DENT0166, Prosthodontic Clinical and Laboratory Care 1, 4, 1
DENT0167, Prosthodontic Clinical and Laboratory Care 2, 4, 1
DENT0115, Clinical Care Core Course (Special Care Dentistry), 4, 1
DENT0068, Principles of Treatment Core Course (Oral/Oral and Maxillofacial Surgery), 4, 1
DENT0124, Periodontal Management I, 4, 1
DENT0117, Ethics and Governance and Public Health of Relevance to Special Care Dentistry, 4, 1
DENT0054, Clinical Care Core Course (Oral Medicine), 4, 1
DENT0175, Clinical Practice of Conscious Sedation, 4, 1
DENT0072, Dento-Alveolar Surgery 2, 4, 1
DENT0159, Surgical Periodontal Therapy, 4, 1
DENT0013, Implant Science 2, 4, 1
DENT0131, Oral Health Promotion and Patient Reported Outcomes, 4, 1
DENT0035, Implant Prosthodontics, 4, 1
DENT0177, Implant Clinical, 4, 1
DENT0036, Implant Science II, 4, 1
DENT0056, Principles and Practice in Oral Medicine, 4, 1
DENT0130, Leadership and Teaching and Clinical Governance, 4, 1
DENT0058, Principles of Treatment Core Course (Orthodontics), 4, 1
DENT0136, Advanced Paediatric Dentistry, 4, 1
DENT0045, Development of Endodontic Skills, 4, 1
DENT0063, Orthodontic Techniques and Clinical Skills IV, 4, 1
DENT0090, DDent in Paediatric Dentistry Project, 5, 1
DENT0097, Periodontal Clinical Care 3: Regenerative Therapy, 4, 1
DENT0052, MClinDent in Endodontology Dissertation Part 1, 4, 1
DENT0074, Trauma and Correction of Facial Deformity, 4, 1
DENT0149, Prevention of Sporting Dental Injuries, 4, 1
DENT0064, Orthodontic Techniques and Clinical Skills V, 4, 1
DENT0164, Fundamentals of Fixed and Implant Prosthodontics, 4, 1
DENT0114, Principles of Therapeutics and Treatment Core Course (Special Care Dentistry), 4, 1
DENT0016, Implant Clinical 1, 4, 1
DENT0125, Dentition Management, 4, 1
DENT0168, Scientific Basis of Periodontology, 4, 1
DENT0171, Periodontal Therapy 2: Advanced Surgical Therapy, 4, 1
DENT0011, Special Interest Skills - Primary Root Canal Treatment and the Management of Treatment Failure, 4, 1
DENT0030, MSc Restorative Dental Practice: Dissertation and Oral Examination thereon, 4, 1
DENT0172, Basic Science of Conscious Sedation, 4, 1
DENT0173, Clinical Theory of Conscious Sedation, 4, 1
DENT0174, Clinical Governance of Conscious Sedation, 4, 1
DENT0043, Advanced Clinical Endodontic Skills 1, 4, 1
DENT0148, Orofacial Trauma, 4, 1
DENT0067, MClinDent in Orthodontics: Dissertation, 4, 1
DENT0099, Periodontal Clinical Care 4: Complex Multidisciplinary Care, 4, 1
DENT0141, The Scientific Basis of Restorative Dentistry I, 4, 1
DENT0144, Advanced Clinical Restorative Dentistry II, 4, 1
DENT0077, Dento-Alveolar Surgery 4, 4, 1
DENT0055, Advanced Clinical Care in Oral Medicine, 4, 1
DENT0128, Periodontal Management II, 4, 1
DENT0069, Clinical Care Core Course (Oral/Oral Maxillofacial Surgery), 4, 1
DENT0046, Basic Scientific Foundation for Endodontic Practice - Part 1, 4, 1
DENT0061, Orthodontic Techniques and Clinical Skills III, 4, 1
DENT0076, Clinical Oral and Maxillofacial Surgery, 4, 1
DENT0170, Periodontal Clinical Care 1: Non-Surgical and Basic Surgical Therapy, 4, 1
DENT0169, Periodontal Therapy 1: Non-surgical and Basic Surgical Therapy, 4, 1
DENT0143, Advanced Clinical Restorative Dentistry I, 4, 1
DENT0092, Scientific Basis of Periodontology (Distance Learning), 4, 1
DENT0048, Advanced Scientific Foundation for Endodontic Practice 1, 4, 1
DENT0033, Implant Planning, 4, 1
DENT0178, Implant Dissertation, 4, 1
DENT0087, Managing the Developing Child, 5, 1
DENT0163, Advanced Prosthodontics, 4, 1
DENT0023, Paediatric Dentistry (MSc Dissertation), 4, 1
DENT0034, Implant Science I, 4, 1
DENT0176, Implant Practical, 4, 1
INIM0030, Immunodeficiency and Therapeutics, 4, 2
INIM0031, The Immune System and Cancer and and its Treatment, 3, 2
INIM0005, Immunology, 2, 2
INIM0012, Viruses and Disease, 4, 2
INIM0034, Molecular Virology, 3, 1
INIM0017, HIV Frontiers from Research to Clinics, 4, 2
INIM0013, Microbial Pathogenesis, 4, 2
INIM0010, Cellular Pathology, 3, 1
INIM0029, Infection and Immunity: Research Project, 4, 3
INIM0011, The Immunological Basis of Autoimmune Disease - From Experimental Models to Clinical Practice, 4, 2
INIM0009, Infectious Agents, 3, 1
INIM0014, Global Eradication of Viruses, 3, 2
INIM0016, Laboratory Introduction to Basic Bacteriology, 4, 1
INIM0018, Infectious Diseases in Resource Poor Settings, 4, 2
INIM0046, Frontiers in Tuberculosis, 3, 2
INIM0006, Immunology in Health and Disease, 3, 1
INIM0015, Evolution and Infectious Diseases, 4, 2
INIM0043, Research Topics in Immunology, 4, 2
INIM0040, Fundamental and Applied Immunology, 4, 1
INIM0041, Research Skills and Data Interpretation, 4, 1
INIM0042, MRes Research Project Experimental and Translational Immunology, 4, 1
INIM0044, Biological Therapies and Live Medicines, 4, 2
INIM0045, MSc Research Project Experimental and Translational Immunology, 4, 3
INIM0035, Infection and Immunity: Meet the Labs, 1, 1
INIM0038, Research Project in Computational Biomedical Sciences, 3, 1
INIM0003, Data Interpretation and Critical Analysis in Infection and Immunity, 4, 1
INIM0007, Infection, 2, 1
INIM0036, Fundamentals of Cellular and Molecular Biology from a Virus's Perspective, 1, 2
INIM0004, Mathematical Modelling in Biomedicine, 3, 2
INIM0008, Research Project in Immunology and Infection and Cell Pathology, 3, 1
INIM0037, Infection and Immunity: Journal Club, 2, 1
MEDC0127, Proteomics techniques and applications, 4, 1
MEDC0124, Advanced computational methods, 4, 1
MEDC0032, Clinical Science: Clinical Research Project, 3, 1
MEDC0088, Research Project (MSc Precision Medicine), 4, 1
MEDC0126, Phenomics:  research and clinical practice, 4, 2
MEDC0103, Research Project (Respiratory Clinical Science), 4, 2
MEDC0134, Research Dissertation, 4, 2
MEDC0129, Transcriptomics technologies and bioinformatic analysis and applications, 4, 1
MEDC0125, Genomics techniques and applications, 4, 1
MEDC0128, Research Project, 4, 1
MEDC0055, Clinical Pharmacology and Therapeutics, 4, 1
MEDC0066, Practical Laboratory Research Skills, 4, 2
MEDC0043, Research Project (Eating Disorders & Clinical Nutrition), 4, 1
MEDC0063, Principles of Inflammation, 4, 1
MEDC0039, Experimental Design and Research Methods in Nutrition, 4, 1
MEDC0015, Introduction to Applied Genomics, 2, 2
MEDC0064, Tissue Repair and Regeneration, 4, 1
MEDC0038, Malnutrition in the Community, 4, 2
MEDC0006, Data Interpretation and Evaluation of Science, 1, 2
MEDC0011, Techniques in Molecular Medicine: A Practical Approach, 2, 1
MEDC0044, Research Project (Clinical & Public Health Nutrition), 4, 1
MEDC0005, Infection and Inflammation and Repair, 1, 2
MEDC0091, Research Methods in Food and Nutrition, 2, 2
MEDC0028, Genetic Model Organisms: roles in understanding disease and the search for new therapies, 3, 2
MEDC0061, Translational Biomedical Imaging of Disease and Therapy II, 4, 2
MEDC0036, Therapeutic Aspects of Nutrition, 4, 2
MEDC0057, Advanced Biomedical Imaging Techniques I, 4, 1
MEDC0033, Disease Related Malnutrition, 4, 1
MEDC0089, Malnourishment and Obesity, 2, 1
MEDC0068, Immunological Basis of Disease, 4, 2
MEDC0090, Nutrition and Metabolism 2, 2, 1
MEDC0096, Frailty and Ageing, 3, 2
MEDC0116, Clinical Physiology, 3, 2
MEDC0070, MRes Research Project (Human Tissue Repair), 4, 1
MEDC0058, Advanced Biomedical Imaging Techniques II, 4, 1
MEDC0046, Statistical Methods in Research, 4, 1
MEDC0076, The Biology of Drug Discovery Programmes 1, 4, 1
MEDC0082, Choosing a Drug Target 2: Intellectual Property and Clinical Need and Commercial Aspects, 4, 2
MEDC0026, The Biomedical Entrepreneur, 3, 2
MEDC0078, Biological Molecules as Therapies, 4, 1
MEDC0115, Research Project (Obesity and Public Health Nutrition), 4, 1
MEDC0024, Neurogenetics to Neurodegeneration, 3, 2
MEDC0019, Research Project, 3, 1
MEDC0056, Advanced Clinical Pharmacology and Therapeutics, 4, 2
MEDC0098, Sports Nutrition, 3, 1
MEDC0099, Behavioural Nutrition in the Developed World, 3, 1
MEDC0080, Fragment-Based Drug Design, 4, 2
MEDC0094, Applied Nutrition, 3, 1
MEDC0007, Principles of Pathological Science, 1, 2
MEDC0017, Research Methods From Bench to Bedside, 3, 1
MEDC0003, The Gut and Liver and Drug Metabolism, 1, 1
MEDC0079, The Biology of Drug Discovery Programmes 2: Latest Advances, 4, 2
MEDC0059, Practical Preclinical Research, 4, 1
MEDC0117, Translational Clinical Imaging, 4, 2
MEDC0100, Public Health Nutrition and Epidemiology, 3, 2
MEDC0037, Practical Nutritional Assessment, 4, 1
MEDC0077, Cheminformatics and Modelling for Drug Design, 4, 1
MEDC0074, Nutrition and Metabolism 1, 1, 2
MEDC0008, Functional Anatomy and Medical Imaging, 1, 2
MEDC0002, Cardiovascular and Respiratory Function in Health and Disease, 1, 1
MEDC0047, Drug Discovery 1, 4, 1
MEDC0097, Nutrition and Cancer Risk, 2, 1
MEDC0060, Translational Biomedical Imaging of Disease and Therapy I, 4, 2
MEDC0081, Choosing a Drug Target 1: Scientific and Technical Aspects, 4, 2
MEDC0062, Science Communication for Biomedicine, 4, 1
MEDC0073, Research Project (Clinical Drug Development MRes), 4, 1
MEDC0072, Research Project (Clinical Drug Development MSc), 4, 1
MEDC0075, Bioinformatics and Structural Biology as Applied to Drug Design, 4, 1
MEDC0114, Drug Discovery in Respiratory Medicine, 4, 2
MEDC0048, Drug Discovery 2, 4, 2
MEDC0010, Molecular Basis of Disease, 2, 1
MEDC0113, Your Sensational Senses, 2, 2
MEDC0025, Nanotechnology in Medicine, 3, 1
MEDC0085, The Genetics and Epigenetics of Diseases, 4, 1
MEDC0001, Foundations in Human Physiology and Cellular Biology, 1, 1
MEDC0087, Precision Diagnosis for Precision Medicine, 4, 2
MEDC0086, MultiOmics and Ethics, 4, 1
MEDC0130, Clinical Practice 1: Lifestyle management and prevention and the food environment, 4, 1
MEDC0132, Placement 2B, 4, 2
MEDC0135, Placement 1, 4, 1
MEDC0136, Placement 2A, 4, 2
MEDC0137, Professional Practice in Dietetics 1, 4, 1
MEDC0093, Bioscience and Society: Public Engagement and Policy and Funding, 3, 1
MEDC0013, Pharmacology and Drug Action, 2, 2
MEDC0034, Fundamentals of Nutrition and Metabolism, 4, 1
MEDC0083, MSc Drug Design Research Project, 4, 1
MEDC0104, Obesity and Public Health Nutrition, 4, 2
MEDC0105, Obesity and Weight Management, 4, 2
MEDC0040, Nutrition and Public Health, 4, 2
MEDC0069, MSc Research Project (Human Tissue Repair), 4, 1
MEDC0027, The Human Microbiome in Health and Disease, 3, 1
MEDC0101, Principles of Respiratory Biology, 4, 2
MEDC0102, Respiratory Diseases and Conditions, 4, 2
MEDC0041, Eating Disorders: Clinical Science, 4, 1
MEDC0009, Musculoskeletal Systems in Health and Disease, 1, 2
MEDC0030, Basics of Clinical Science, 3, 1
MEDC0031, Clinical Transitions, 3, 1
MEDC0084, MRes Drug Design Research Project, 4, 1
MEDC0045, Principles of Immunology, 4, 1
MEDC0035, Disease and Disordered Eating, 4, 2
MEDC0071, Research Project (Advanced Biomedical Imaging), 4, 1
MEDC0106, Bioinformatics in Applied Biomedical Science, 3, 1
MEDC0107, Cell and Molecular Biology, 2, 2
MEDC0108, Advanced Medical Bacteriology: Challenges and Opportunities, 3, 2
MEDC0111, Where mind meets brain: Psychological and Brain Processes, 3, 1
MEDC0109, From Clock to Chaos: Biological Rhythms in Biology and Medicine, 2, 2
MEDC0095, Nutrition and Medical Sciences Research Project, 3, 1
MEDC0023, Stem Cell Therapies, 3, 2
MEDC0112, Regulatory Affairs in Healthcare, 3, 1
MEDC0012, The Nervous System and Neurological Diseases, 2, 1
MEDC0029, Research Project, 4, 1
MEDC0042, Eating Disorders: Management, 4, 2
MEDC0131, Clinical Practice 3: Advanced Dietetic Practice, 4, 1
MEDC0014, Introduction to Clinical Trials, 2, 2
MEDC0092, Growth and Development, 2, 2
MEDC0004, Kidneys and Hormones and Fluid Balance, 1, 1
MEDC0133, Placement 3, 4, 2
MEDC0138, Professional Practice in Dietetics 2, 4, 1
SURG0043, Elderly Medicine, 4, 1
SURG0048, Special Topics Perioperative Care, 4, 1
SURG0049, Dissertation/ Research Project, 4, 1
SURG0046, The Evolving Paradigm in Perioperative Cardiac Disease, 4, 1
SURG0041, The Landscape of Perioperative Medicine, 4, 1
SURG0042, Towards a New Model in Perioperative Care, 4, 1
SURG0044, Quality and Safety and Leadership in Perioperative Care, 4, 1
SURG0047, Perioperative Pain and Cancer Disease, 4, 1
SURG0045, Data and Statistics in Perioperative Care, 4, 1
SURG0057, Surgical Oncology, 4, 1
SURG0183, Advanced Skills in Plastic and Reconstructive Surgery, 4, 2
SURG0171, Fundamentals of Clinical and Physiological Sciences, 4, 1
SURG0133, Chronic Pain, 4, 2
SURG0139, Managing Pain in the Community, 4, 3
SURG0132, Pain in Cancer Patients, 4, 3
SURG0134, Acute Pain, 4, 1
SURG0130, Strategies for the Self-Management of Pain, 4, 1
SURG0129, Neuromodulation, 4, 2
SURG0163, Advanced Minimally Invasive Aesthetics, 4, 2
SURG0165, Fundamentals of Aesthetics, 4, 1
SURG0162, Head and Neck Aesthetic Surgery, 4, 2
SURG0123, Medical Innovation Business Consultancy, 4, 2
SURG0122, Advanced Research in Medical Innovation Science, 4, 2
SURG0055, Surgical Skills, 3, 3
SURG0166, Minimally Invasive Aesthetics, 4, 2
SURG0164, Skin in Aesthetic Practice, 4, 1
SURG0118, Medical Innovation and Enterprise II, 2, 2
SURG0178, MSc in Nanotechnology and Regenerative Medicine Research Project (60 credits), 4, 3
SURG0105, Research Project (90 credits), 4, 2
SURG0059, Stem Cells and Their Applications in Surgery, 4, 2
SURG0102, Robotics Surgical Skills, 4, 1
SURG0179, MSc Burns and Plastic and Reconstructive Surgery Research Project (60 credits), 4, 3
SURG0074, MSc Burns and Plastic and Reconstructive Surgery Research Project (90 credits), 4, 2
SURG0089, MSc in Nanotechnology and Regenerative Medicine: Research Project, 4, 2
SURG0079, Advanced Sports Injury and Prevention, 4, 2
SURG0114, Sports Injuries II, 3, 1
SURG0099, Performing Systematic Reviews of Interventions (Part 2), 4, 2
SURG0103, Microsurgical Skills, 4, 2
SURG0177, Critical Incidents & Advanced Clinical Practice, 4, 3
SURG0156, MSc Pain Management Dissertation, 4, 1
SURG0050, Exercise Physiology, 4, 1
SURG0083, Transplantation Science, 4, 2
SURG0088, Dissertation Project, 4, 3
SURG0153, Writing A Systematic Review, 4, 1
SURG0174, Cardiorespiratory Physiology and Support, 4, 1
SURG0040, Performing Arts Medicine Dissertation, 4, 3
SURG0093, Advanced Human-Machine Interfaces, 4, 2
SURG0009, Clinical Aspects of Musculoskeletal Medicine and Surgery (Part II), 4, 2
SURG0013, Musculoskeletal Tissue Biology - Disease and Dysfunction, 4, 2
SURG0092, Assistive Technology Devices and Rehabilitation Robotics, 4, 1
SURG0143, Musculoskeletal and Neuromuscular Injury in Performing Arts Medicine, 4, 1
SURG0019, Trauma of the Spine and Lower Limb, 4, 1
SURG0031, Orthopaedics: Lower Limb, 4, 1
SURG0029, Orthopaedics: Spine and Research Methodology, 4, 1
SURG0027, Orthopaedics: Upper Limb, 4, 1
SURG0023, Children's Orthopaedics, 4, 1
SURG0038, MSc Orthopaedics: Research Project, 4, 1
SURG0147, Clinical Assessment and Rehabilitation of the Performing Artist, 4, 2
SURG0014, Musculoskeletal Biomechanics and Biomaterials (Part II), 4, 2
SURG0117, Medical Innovation and Enterprise I, 1, 2
SURG0148, Clinical Management of the Professional Voice User, 4, 1
SURG0005, Research Governance, 4, 2
SURG0108, Social Cognitive Rehabilitation (M-level), 4, 2
SURG0126, Professional Surgical Practice, 3, 1
SURG0016, Clinical Experience in Musculoskeletal Surgery, 4, 2
SURG0002, Research Methodologies and Transferable Skills, 3, 1
SURG0170, An Introduction to Clinical and Professional Practice, 4, 1
SURG0172, Conduct of Anaesthesia and Peri-operative Care, 4, 2
SURG0035, Musculoskeletal Biomechanics and Application in Physical Therapy, 4, 1
SURG0137, Professional Medical Practice, 2, 1
SURG0056, Musculoskeletal Biomechanics and Biomaterials (Part I), 4, 1
SURG0116, Molecular and Cellular Laboratory Techniques, 3, 2
SURG0181, Research Project, 4, 1
SURG0091, Scientific Inquiry in Rehabilitation Engineering, 4, 1
SURG0149, Infection and Inflammation and Repair, 2, 1
SURG0058, Applied Tissue Engineering, 2, 2
SURG0052, Principles of Tissue Injury and Healing and Rehabilitation, 3, 2
SURG0039, Project Report and Oral Examination Thereon, 4, 3
SURG0106, Biomechanics for Assistive Technologies (M-level), 4, 1
SURG0082, MSc Sport Medicine and Exercise and Health: Research Project, 4, 3
SURG0155, Systematic Reviews in Perioperative Medicine, 4, 1
SURG0095, Individual Research Project, 4, 2
SURG0175, Homeostasis and Pain and Nervous System, 4, 2
SURG0080, Team and Event Medicine, 4, 2
SURG0060, Research Project, 3, 2
SURG0152, Sport and Exercise Physiology, 3, 1
SURG0085, Tissue Culture and Bionanotechnology Techniques, 4, 2
SURG0113, Sports Injuries I, 3, 1
SURG0131, Headache and Paediatric and Abdominopelvic Pain, 4, 1
